order_id,customer_id,product_id,customer_name,city,state,zip_code,order_status,required_date,shipped_date,quantity,total_amount,store_name,staff_name,product_name,model_year,category_name,brand_name
811,524,45,"Larraine Horn",Utica,NY,13501,4,2017-04-04,2017-04-04,2,1739.91,"Baldwin Bikes","Venita Daniel","Haro SR 1.2 - 2017",2017,"Mountain Bikes",Haro
811,524,70,"Larraine Horn",Utica,NY,13501,4,2017-04-04,2017-04-04,1,659.92,"Baldwin Bikes","Venita Daniel","Electra Amsterdam Original 3i - 2015/2017",2017,"Cruisers Bicycles",Electra
811,524,66,"Larraine Horn",Utica,NY,13501,4,2017-04-04,2017-04-04,1,250.89,"Baldwin Bikes","Venita Daniel","Sun Bicycles Revolutions 24 - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
814,629,69,"Evelina Byrd",Buffalo,NY,14215,4,2017-04-05,2017-04-03,2,833.88,"Baldwin Bikes","Venita Daniel","Sun Bicycles Cruz 7 - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
814,629,65,"Evelina Byrd",Buffalo,NY,14215,4,2017-04-05,2017-04-03,1,346.79,"Baldwin Bikes","Venita Daniel","Sun Bicycles Lil Bolt Type-R - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
816,811,75,"Shanti Johnston","Staten Island",NY,10301,4,2017-04-05,2017-04-05,2,1199.88,"Baldwin Bikes","Marcelene Boyer","Electra Cruiser Lux Fat Tire 1 Ladies - 2017",2017,"Cruisers Bicycles",Electra
816,811,64,"Shanti Johnston","Staten Island",NY,10301,4,2017-04-05,2017-04-05,2,979.78,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2017",2017,"Cruisers Bicycles",Electra
817,301,85,"Annett Garrett",Scarsdale,NY,10583,4,2017-04-05,2017-04-07,1,329.94,"Baldwin Bikes","Venita Daniel","Haro Downtown 16 - 2017",2017,"Children Bicycles",Haro
818,1319,48,"Claris Santiago",Newburgh,NY,12550,4,2017-04-07,2017-04-07,2,2999.93,"Baldwin Bikes","Marcelene Boyer","Trek Emonda S 4 - 2017",2017,"Road Bikes",Trek
820,725,107,"Carola Mcpherson","Rego Park",NY,11374,4,2017-04-08,2017-04-07,1,416.94,"Baldwin Bikes","Venita Daniel","Sun Bicycles Cruz 7 - 2017",2017,"Comfort Bicycles","Sun Bicycles"
821,1181,70,"Agustina Lawrence",Brooklyn,NY,11201,4,2017-04-07,2017-04-08,2,1319.78,"Baldwin Bikes","Venita Daniel","Electra Amsterdam Original 3i - 2015/2017",2017,"Cruisers Bicycles",Electra
825,10,19,"Pamelia Newman",Monroe,NY,10950,4,2017-04-08,2017-04-09,1,448.90,"Baldwin Bikes","Venita Daniel","Pure Cycles William 3-Speed - 2016",2016,"Cruisers Bicycles","Pure Cycles"
826,45,45,"Bennett Armstrong",Bethpage,NY,11714,4,2017-04-10,2017-04-10,2,1739.78,"Baldwin Bikes","Marcelene Boyer","Haro SR 1.2 - 2017",2017,"Mountain Bikes",Haro
827,666,41,"Brittni Green","Floral Park",NY,11001,4,2017-04-10,2017-04-10,1,1469.79,"Baldwin Bikes","Venita Daniel","Haro Shift R3 - 2017",2017,"Mountain Bikes",Haro
827,666,28,"Brittni Green","Floral Park",NY,11001,4,2017-04-10,2017-04-10,1,2499.79,"Baldwin Bikes","Venita Daniel","Surly Karate Monkey 27.5+ Frameset - 2017",2017,"Mountain Bikes",Surly
827,666,108,"Brittni Green","Floral Park",NY,11001,4,2017-04-10,2017-04-10,1,449.79,"Baldwin Bikes","Venita Daniel","Sun Bicycles Cruz 3 - Women's - 2017",2017,"Comfort Bicycles","Sun Bicycles"
828,246,25,"Dionne Norris","Niagara Falls",NY,14304,4,2017-04-10,2017-04-12,2,999.78,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2015/2016",2016,"Comfort Bicycles",Electra
828,246,24,"Dionne Norris","Niagara Falls",NY,14304,4,2017-04-10,2017-04-12,1,549.79,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016",2016,"Comfort Bicycles",Electra
830,431,85,"Luciano Marsh",Bellmore,NY,11710,4,2017-04-14,2017-04-12,2,659.78,"Baldwin Bikes","Marcelene Boyer","Haro Downtown 16 - 2017",2017,"Children Bicycles",Haro
830,431,96,"Luciano Marsh",Bellmore,NY,11710,4,2017-04-14,2017-04-12,2,699.78,"Baldwin Bikes","Marcelene Boyer","Electra Moto 3i (20-inch) - Boy's - 2017",2017,"Children Bicycles",Electra
831,1000,11,"Shiloh Reeves","West Babylon",NY,11704,4,2017-04-12,2017-04-12,1,1680.79,"Baldwin Bikes","Venita Daniel","Surly Straggler 650b - 2016",2016,"Cyclocross Bicycles",Surly
831,1000,68,"Shiloh Reeves","West Babylon",NY,11704,4,2017-04-12,2017-04-12,1,449.89,"Baldwin Bikes","Venita Daniel","Sun Bicycles Cruz 3 - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
832,1215,45,"Karl Stephens","Rockville Centre",NY,11570,4,2017-04-12,2017-04-12,1,869.79,"Baldwin Bikes","Venita Daniel","Haro SR 1.2 - 2017",2017,"Mountain Bikes",Haro
834,890,54,"Rosanne George",Ossining,NY,10562,4,2017-04-13,2017-04-15,1,3199.92,"Baldwin Bikes","Marcelene Boyer","Trek Domane SL Disc Frameset - 2017",2017,"Road Bikes",Trek
834,890,21,"Rosanne George",Ossining,NY,10562,4,2017-04-13,2017-04-15,1,269.94,"Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016",2016,"Children Bicycles",Electra
834,890,78,"Rosanne George",Ossining,NY,10562,4,2017-04-13,2017-04-15,1,647.79,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Biscayne Tandem CB - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
838,1395,10,"Eliseo Knight",Woodhaven,NY,11421,4,2017-04-17,2017-04-15,1,1548.90,"Baldwin Bikes","Venita Daniel","Surly Straggler - 2016",2016,"Cyclocross Bicycles",Surly
838,1395,100,"Eliseo Knight",Woodhaven,NY,11421,4,2017-04-17,2017-04-15,2,979.93,"Baldwin Bikes","Venita Daniel","Electra Townie 3i EQ (20-inch) - Boys' - 2017",2017,"Children Bicycles",Electra
841,428,9,"Hipolito Padilla","New Rochelle",NY,10801,4,2017-04-18,2017-04-17,1,2999.79,"Baldwin Bikes","Venita Daniel","Trek Conduit+ - 2016",2016,"Electric Bikes",Trek
841,428,11,"Hipolito Padilla","New Rochelle",NY,10801,4,2017-04-18,2017-04-17,1,1680.79,"Baldwin Bikes","Venita Daniel","Surly Straggler 650b - 2016",2016,"Cyclocross Bicycles",Surly
841,428,90,"Hipolito Padilla","New Rochelle",NY,10801,4,2017-04-18,2017-04-17,2,419.91,"Baldwin Bikes","Venita Daniel","Trek Precaliber 16 Girls - 2017",2017,"Children Bicycles",Trek
842,1133,81,"Dung King","West Islip",NY,11795,4,2017-04-18,2017-04-16,2,2199.91,"Baldwin Bikes","Marcelene Boyer","Electra Amsterdam Fashion 7i Ladies' - 2017",2017,"Cruisers Bicycles",Electra
844,1436,12,"Macie Ayers",Bellmore,NY,11710,4,2017-04-17,2017-04-18,1,549.89,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016",2016,"Cruisers Bicycles",Electra
844,1436,83,"Macie Ayers",Bellmore,NY,11710,4,2017-04-17,2017-04-18,2,299.78,"Baldwin Bikes","Marcelene Boyer","Trek Boy's Kickster - 2015/2017",2017,"Children Bicycles",Trek
845,662,75,"Loraine Sykes",Scarsdale,NY,10583,4,2017-04-18,2017-04-18,1,599.79,"Baldwin Bikes","Venita Daniel","Electra Cruiser Lux Fat Tire 1 Ladies - 2017",2017,"Cruisers Bicycles",Electra
845,662,73,"Loraine Sykes",Scarsdale,NY,10583,4,2017-04-18,2017-04-18,2,1499.78,"Baldwin Bikes","Venita Daniel","Sun Bicycles Brickell Tandem 7 - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
845,662,88,"Loraine Sykes",Scarsdale,NY,10583,4,2017-04-18,2017-04-18,1,189.94,"Baldwin Bikes","Venita Daniel","Trek Precaliber 12 Girls - 2017",2017,"Children Bicycles",Trek
846,715,47,"Larae Carney",Sunnyside,NY,11104,4,2017-04-19,2017-04-19,1,5299.92,"Baldwin Bikes","Marcelene Boyer","Trek Remedy 9.8 - 2017",2017,"Mountain Bikes",Trek
846,715,71,"Larae Carney",Sunnyside,NY,11104,4,2017-04-19,2017-04-19,1,416.89,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Atlas X-Type - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
846,715,72,"Larae Carney",Sunnyside,NY,11104,4,2017-04-19,2017-04-19,2,1239.93,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Biscayne Tandem 7 - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
846,715,103,"Larae Carney",Sunnyside,NY,11104,4,2017-04-19,2017-04-19,2,1103.91,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Streamway 3 - 2017",2017,"Comfort Bicycles","Sun Bicycles"
847,329,61,"Marilyn Frank","Port Chester",NY,10573,4,2017-04-19,2017-04-19,2,9999.93,"Baldwin Bikes","Venita Daniel","Trek Powerfly 8 FS Plus - 2017",2017,"Electric Bikes",Trek
848,597,100,"Rudolf Moran",Maspeth,NY,11378,4,2017-04-20,2017-04-20,2,979.78,"Baldwin Bikes","Venita Daniel","Electra Townie 3i EQ (20-inch) - Boys' - 2017",2017,"Children Bicycles",Electra
851,1139,30,"Gabriella Jones","Mount Vernon",NY,10550,4,2017-04-21,2017-04-22,1,999.79,"Baldwin Bikes","Marcelene Boyer","Surly Ice Cream Truck Frameset - 2017",2017,"Mountain Bikes",Surly
855,775,18,"Kermit Hyde",Patchogue,NY,11772,4,2017-04-23,2017-04-25,1,448.90,"Baldwin Bikes","Marcelene Boyer","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,"Cruisers Bicycles","Pure Cycles"
855,775,93,"Kermit Hyde",Patchogue,NY,11772,4,2017-04-23,2017-04-25,2,419.78,"Baldwin Bikes","Marcelene Boyer","Haro Shredder 20 Girls - 2017",2017,"Children Bicycles",Haro
856,477,38,"Arminda Weber",Bellmore,NY,11710,4,2017-04-25,2017-04-26,2,1099.93,"Baldwin Bikes","Marcelene Boyer","Haro Flightline Two 26 Plus - 2017",2017,"Mountain Bikes",Haro
858,162,14,"Kam Wilder",Newburgh,NY,12550,4,2017-04-27,2017-04-28,1,269.92,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Cruisers Bicycles",Electra
859,644,38,"Valentin Mclaughlin",Lindenhurst,NY,11757,4,2017-04-26,2017-04-26,2,1099.91,"Baldwin Bikes","Marcelene Boyer","Haro Flightline Two 26 Plus - 2017",2017,"Mountain Bikes",Haro
859,644,13,"Valentin Mclaughlin",Lindenhurst,NY,11757,4,2017-04-26,2017-04-26,1,269.89,"Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016",2016,"Cruisers Bicycles",Electra
859,644,14,"Valentin Mclaughlin",Lindenhurst,NY,11757,4,2017-04-26,2017-04-26,2,539.88,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Cruisers Bicycles",Electra
860,473,25,"Lashawna Richardson",Baldwin,NY,11510,4,2017-04-29,2017-04-28,1,499.79,"Baldwin Bikes","Venita Daniel","Electra Townie Original 7D - 2015/2016",2016,"Comfort Bicycles",Electra
860,473,95,"Lashawna Richardson",Baldwin,NY,11510,4,2017-04-29,2017-04-28,2,599.93,"Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 16" - 2017",2017,"Children Bicycles",Electra
861,1177,62,"Charlesetta Soto",Poughkeepsie,NY,12601,4,2017-04-29,2017-04-30,1,3499.79,"Baldwin Bikes","Venita Daniel","Trek Boone 7 - 2017",2017,"Cyclocross Bicycles",Trek
864,902,37,"Elease Dejesus",Oswego,NY,13126,4,2017-04-30,2017-04-29,1,379.89,"Baldwin Bikes","Marcelene Boyer","Haro Flightline One ST - 2017",2017,"Mountain Bikes",Haro
864,902,65,"Elease Dejesus",Oswego,NY,13126,4,2017-04-30,2017-04-29,2,693.93,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Lil Bolt Type-R - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
864,902,13,"Elease Dejesus",Oswego,NY,13126,4,2017-04-30,2017-04-29,1,269.79,"Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016",2016,"Cruisers Bicycles",Electra
865,974,34,"Marcell Barrett",Astoria,NY,11102,4,2017-05-02,2017-05-01,1,469.94,"Baldwin Bikes","Marcelene Boyer","Trek Session DH 27.5 Carbon Frameset - 2017",2017,"Mountain Bikes",Trek
866,1410,88,"Lurlene Finch",Yonkers,NY,10701,4,2017-04-30,2017-05-01,1,189.79,"Baldwin Bikes","Marcelene Boyer","Trek Precaliber 12 Girls - 2017",2017,"Children Bicycles",Trek
866,1410,67,"Lurlene Finch",Yonkers,NY,10701,4,2017-04-30,2017-05-01,2,501.91,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Revolutions 24 - Girl's - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
866,1410,80,"Lurlene Finch",Yonkers,NY,10701,4,2017-04-30,2017-05-01,1,761.92,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Brickell Tandem CB - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
869,844,7,"Felica Munoz","South Ozone Park",NY,11420,4,2017-05-04,2017-05-02,1,3999.79,"Baldwin Bikes","Venita Daniel","Trek Slash 8 27.5 - 2016",2016,"Mountain Bikes",Trek
869,844,65,"Felica Munoz","South Ozone Park",NY,11420,4,2017-05-04,2017-05-02,2,693.78,"Baldwin Bikes","Venita Daniel","Sun Bicycles Lil Bolt Type-R - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
874,661,56,"Trena Hudson",Monroe,NY,10950,4,2017-05-05,2017-05-06,1,5499.94,"Baldwin Bikes","Venita Daniel","Trek Domane SLR 6 Disc - 2017",2017,"Road Bikes",Trek
874,661,27,"Trena Hudson",Monroe,NY,10950,4,2017-05-05,2017-05-06,2,1999.93,"Baldwin Bikes","Venita Daniel","Surly Big Dummy Frameset - 2017",2017,"Mountain Bikes",Surly
876,1046,17,"Dane Mcdaniel",Canandaigua,NY,14424,4,2017-05-08,2017-05-06,2,857.80,"Baldwin Bikes","Venita Daniel","Pure Cycles Vine 8-Speed - 2016",2016,"Cruisers Bicycles","Pure Cycles"
876,1046,107,"Dane Mcdaniel",Canandaigua,NY,14424,4,2017-05-08,2017-05-06,2,833.93,"Baldwin Bikes","Venita Daniel","Sun Bicycles Cruz 7 - 2017",2017,"Comfort Bicycles","Sun Bicycles"
877,784,73,"Debbra Jacobson","Ballston Spa",NY,12020,4,2017-05-07,2017-05-08,1,749.92,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Brickell Tandem 7 - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
877,784,103,"Debbra Jacobson","Ballston Spa",NY,12020,4,2017-05-07,2017-05-08,1,551.89,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Streamway 3 - 2017",2017,"Comfort Bicycles","Sun Bicycles"
879,214,82,"Ross Pugh","North Tonawanda",NY,14120,4,2017-05-09,2017-05-09,1,659.92,"Baldwin Bikes","Venita Daniel","Electra Amsterdam Original 3i Ladies' - 2017",2017,"Cruisers Bicycles",Electra
880,1206,95,"Mercy Brown",Hollis,NY,11423,4,2017-05-11,2017-05-10,1,299.89,"Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 16" - 2017",2017,"Children Bicycles",Electra
880,1206,5,"Mercy Brown",Hollis,NY,11423,4,2017-05-11,2017-05-10,1,1320.92,"Baldwin Bikes","Marcelene Boyer","Heller Shagamaw Frame - 2016",2016,"Mountain Bikes",Heller
880,1206,66,"Mercy Brown",Hollis,NY,11423,4,2017-05-11,2017-05-10,1,250.79,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Revolutions 24 - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
882,196,57,"Edythe Valencia","North Tonawanda",NY,14120,4,2017-05-12,2017-05-10,2,3999.91,"Baldwin Bikes","Marcelene Boyer","Trek Emonda S 5 - 2017",2017,"Road Bikes",Trek
883,507,44,"Sheree Pena","Staten Island",NY,10301,4,2017-05-13,2017-05-14,1,539.94,"Baldwin Bikes","Marcelene Boyer","Haro SR 1.1 - 2017",2017,"Mountain Bikes",Haro
883,507,5,"Sheree Pena","Staten Island",NY,10301,4,2017-05-13,2017-05-14,2,2641.93,"Baldwin Bikes","Marcelene Boyer","Heller Shagamaw Frame - 2016",2016,"Mountain Bikes",Heller
884,871,21,"Erlinda Humphrey","New Windsor",NY,12553,4,2017-05-13,2017-05-12,2,539.93,"Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016",2016,"Children Bicycles",Electra
887,1195,50,"Chantell Bridges",Buffalo,NY,14215,4,2017-05-15,2017-05-15,2,11999.93,"Baldwin Bikes","Marcelene Boyer","Trek Silque SLR 7 Women's - 2017",2017,"Road Bikes",Trek
890,171,16,"Miriam Baker",Uniondale,NY,11553,4,2017-05-18,2017-05-18,2,1199.88,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016",2016,"Cruisers Bicycles",Electra
890,171,105,"Miriam Baker",Uniondale,NY,11553,4,2017-05-18,2017-05-18,2,1067.88,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Streamway 7 - 2017",2017,"Comfort Bicycles","Sun Bicycles"
890,171,67,"Miriam Baker",Uniondale,NY,11553,4,2017-05-18,2017-05-18,1,250.89,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Revolutions 24 - Girl's - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
891,384,32,"Aimee Merritt",Flushing,NY,11354,4,2017-05-18,2017-05-16,1,469.94,"Baldwin Bikes","Marcelene Boyer","Trek Farley Alloy Frameset - 2017",2017,"Mountain Bikes",Trek
891,384,50,"Aimee Merritt",Flushing,NY,11354,4,2017-05-18,2017-05-16,1,5999.89,"Baldwin Bikes","Marcelene Boyer","Trek Silque SLR 7 Women's - 2017",2017,"Road Bikes",Trek
892,651,9,"Laure Pena","Wappingers Falls",NY,12590,4,2017-05-18,2017-05-17,2,5999.78,"Baldwin Bikes","Venita Daniel","Trek Conduit+ - 2016",2016,"Electric Bikes",Trek
892,651,50,"Laure Pena","Wappingers Falls",NY,12590,4,2017-05-18,2017-05-17,2,11999.91,"Baldwin Bikes","Venita Daniel","Trek Silque SLR 7 Women's - 2017",2017,"Road Bikes",Trek
893,1293,67,"Sally Kinney","Floral Park",NY,11001,4,2017-05-19,2017-05-19,2,501.93,"Baldwin Bikes","Venita Daniel","Sun Bicycles Revolutions 24 - Girl's - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
898,352,16,"Josef Greer",Jamaica,NY,11432,4,2017-05-21,2017-05-22,1,599.92,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016",2016,"Cruisers Bicycles",Electra
899,605,59,"Renita Henry","New Rochelle",NY,10801,4,2017-05-21,2017-05-21,2,5199.88,"Baldwin Bikes","Venita Daniel","Trek Domane S 5 Disc - 2017",2017,"Road Bikes",Trek
899,605,6,"Renita Henry","New Rochelle",NY,10801,4,2017-05-21,2017-05-21,1,469.79,"Baldwin Bikes","Venita Daniel","Surly Ice Cream Truck Frameset - 2016",2016,"Mountain Bikes",Surly
900,971,26,"Samual Warner",Brentwood,NY,11717,4,2017-05-21,2017-05-22,2,1199.93,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016",2016,"Comfort Bicycles",Electra
900,971,108,"Samual Warner",Brentwood,NY,11717,4,2017-05-21,2017-05-22,1,449.92,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Cruz 3 - Women's - 2017",2017,"Comfort Bicycles","Sun Bicycles"
900,971,61,"Samual Warner",Brentwood,NY,11717,4,2017-05-21,2017-05-22,2,9999.93,"Baldwin Bikes","Marcelene Boyer","Trek Powerfly 8 FS Plus - 2017",2017,"Electric Bikes",Trek
900,971,28,"Samual Warner",Brentwood,NY,11717,4,2017-05-21,2017-05-22,2,4999.91,"Baldwin Bikes","Marcelene Boyer","Surly Karate Monkey 27.5+ Frameset - 2017",2017,"Mountain Bikes",Surly
901,345,50,"Mi Gray",Albany,NY,12203,4,2017-05-22,2017-05-24,1,5999.79,"Baldwin Bikes","Venita Daniel","Trek Silque SLR 7 Women's - 2017",2017,"Road Bikes",Trek
901,345,43,"Mi Gray",Albany,NY,12203,4,2017-05-22,2017-05-24,1,5299.92,"Baldwin Bikes","Venita Daniel","Trek Fuel EX 9.8 27.5 Plus - 2017",2017,"Mountain Bikes",Trek
902,1278,38,"Loan Graham","Jackson Heights",NY,11372,4,2017-05-24,2017-05-22,2,1099.91,"Baldwin Bikes","Marcelene Boyer","Haro Flightline Two 26 Plus - 2017",2017,"Mountain Bikes",Haro
902,1278,92,"Loan Graham","Jackson Heights",NY,11372,4,2017-05-24,2017-05-22,1,209.92,"Baldwin Bikes","Marcelene Boyer","Haro Shredder 20 - 2017",2017,"Children Bicycles",Haro
902,1278,12,"Loan Graham","Jackson Heights",NY,11372,4,2017-05-24,2017-05-22,1,549.79,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016",2016,"Cruisers Bicycles",Electra
903,179,48,"Deane Sears",Pittsford,NY,14534,4,2017-05-23,2017-05-24,2,2999.93,"Baldwin Bikes","Venita Daniel","Trek Emonda S 4 - 2017",2017,"Road Bikes",Trek
905,609,62,"Eliana Reese",Woodhaven,NY,11421,4,2017-05-26,2017-05-24,2,6999.93,"Baldwin Bikes","Marcelene Boyer","Trek Boone 7 - 2017",2017,"Cyclocross Bicycles",Trek
905,609,42,"Eliana Reese",Woodhaven,NY,11421,4,2017-05-26,2017-05-24,2,4599.78,"Baldwin Bikes","Marcelene Boyer","Trek Fuel EX 5 27.5 Plus - 2017",2017,"Mountain Bikes",Trek
906,877,28,"Janine Manning","Howard Beach",NY,11414,4,2017-05-26,2017-05-26,2,4999.91,"Baldwin Bikes","Venita Daniel","Surly Karate Monkey 27.5+ Frameset - 2017",2017,"Mountain Bikes",Surly
906,877,22,"Janine Manning","Howard Beach",NY,11414,4,2017-05-26,2017-05-26,2,539.78,"Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,"Children Bicycles",Electra
908,402,94,"Kerrie Morton",Pittsford,NY,14534,4,2017-05-28,2017-05-27,1,249.89,"Baldwin Bikes","Venita Daniel","Haro Shredder Pro 20 - 2017",2017,"Children Bicycles",Haro
908,402,102,"Kerrie Morton",Pittsford,NY,14534,4,2017-05-28,2017-05-27,2,979.88,"Baldwin Bikes","Venita Daniel","Electra Townie Original 7D - 2017",2017,"Comfort Bicycles",Electra
911,887,66,"Graig Cannon",Syosset,NY,11791,4,2017-05-29,2017-05-29,2,501.93,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Revolutions 24 - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
911,887,91,"Graig Cannon",Syosset,NY,11791,4,2017-05-29,2017-05-29,2,699.93,"Baldwin Bikes","Marcelene Boyer","Trek Precaliber 24 (21-Speed) - Girls - 2017",2017,"Children Bicycles",Trek
911,887,49,"Graig Cannon",Syosset,NY,11791,4,2017-05-29,2017-05-29,1,3499.79,"Baldwin Bikes","Marcelene Boyer","Trek Domane SL 6 - 2017",2017,"Road Bikes",Trek
915,215,64,"Judith Finley",Whitestone,NY,11357,4,2017-05-30,2017-05-30,1,489.94,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2017",2017,"Cruisers Bicycles",Electra
920,966,76,"Novella Patel","Glen Cove",NY,11542,4,2017-06-01,2017-06-02,1,299.94,"Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 16" - 2017",2017,"Cruisers Bicycles",Electra
920,966,39,"Novella Patel","Glen Cove",NY,11542,4,2017-06-01,2017-06-02,2,2999.91,"Baldwin Bikes","Venita Daniel","Trek Stache 5 - 2017",2017,"Mountain Bikes",Trek
920,966,80,"Novella Patel","Glen Cove",NY,11542,4,2017-06-01,2017-06-02,2,1523.91,"Baldwin Bikes","Venita Daniel","Sun Bicycles Brickell Tandem CB - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
921,628,77,"Ehtel Cobb",Lockport,NY,14094,4,2017-06-02,2017-06-02,1,799.79,"Baldwin Bikes","Marcelene Boyer","Electra Glam Punk 3i Ladies' - 2017",2017,"Cruisers Bicycles",Electra
922,656,73,"Romana Barnes","Floral Park",NY,11001,4,2017-06-01,2017-06-03,1,749.79,"Baldwin Bikes","Marcelene Boyer","Sun Bicycles Brickell Tandem 7 - 2017",2017,"Cruisers Bicycles","Sun Bicycles"
923,769,74,"Agatha Melton","Springfield Gardens",NY,11413,4,2017-06-03,2017-06-02,2,879.93,"Baldwin Bikes","Venita Daniel","Electra Cruiser Lux 1 - 2017",2017,"Cruisers Bicycles",Electra
923,769,6,"Agatha Melton","Springfield Gardens",NY,11413,4,2017-06-03,2017-06-02,1,469.89,"Baldwin Bikes","Venita Daniel","Surly Ice Cream Truck Frameset - 2016",2016,"Mountain Bikes",Surly
925,1316,62,"Conrad Mueller",Massapequa,NY,11758,4,2017-06-05,2017-06-03,2,6999.78,"Baldwin Bikes","Venita Daniel","Trek Boone 7 - 2017",2017,"Cyclocross Bicycles",Trek
929,472,24,"Myron Ruiz",Amityville,NY,11701,4,2017-06-06,2017-06-08,1,549.94,"Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016",2016,"Comfort Bicycles",Electra
931,631,49,"Tressa Weiss",Ossining,NY,10562,4,2017-06-08,2017-06-08,2,6999.91,"Baldwin Bikes","Marcelene Boyer","Trek Domane SL 6 - 2017",2017,"Road Bikes",Trek
932,804,74,"Douglas Richards","Valley Stream",NY,11580,4,2017-06-08,2017-06-09,1,439.94,"Baldwin Bikes","Marcelene Boyer","Electra Cruiser Lux 1 - 2017",2017,"Cruisers Bicycles",Electra
933,909,21,"Alita Salinas",Uniondale,NY,11553,4,2017-06-10,2017-06-08,1,269.79,"Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016",2016,"Children Bicycles",Electra
934,93,35,"Corrina Sawyer",Troy,NY,12180,4,2017-06-10,2017-06-12,2,1665.93,"Baldwin Bikes","Venita Daniel","Sun Bicycles Spider 3i - 2017",2017,"Mountain Bikes","Sun Bicycles"
934,93,56,"Corrina Sawyer",Troy,NY,12180,4,2017-06-10,2017-06-12,2,10999.78,"Baldwin Bikes","Venita Daniel","Trek Domane SLR 6 Disc - 2017",2017,"Road Bikes",Trek
936,265,70,"Mellisa Farley","Central Islip",NY,11722,4,2017-06-13,2017-06-12,1,659.89,"Baldwin Bikes","Marcelene Boyer","Electra Amsterdam Original 3i - 2015/2017",2017,"Cruisers Bicycles",Electra
936,265,44,"Mellisa Farley","Central Islip",NY,11722,4,2017-06-13,2017-06-12,1,539.92,"Baldwin Bikes","Marcelene Boyer","Haro SR 1.1 - 2017",2017,"Mountain Bikes",Haro
937,73,51,"Melanie Hayes",Liverpool,NY,13090,4,2017-06-14,2017-06-13,2,12999.91,"Baldwin Bikes","Venita Daniel","Trek Silque SLR 8 Women's - 2017",2017,"Road Bikes",Trek
937,73,58,"Melanie Hayes",Liverpool,NY,13090,4,2017-06-14,2017-06-13,2,9999.91,"Baldwin Bikes","Venita Daniel","Trek Madone 9.2 - 2017",2017,"Road Bikes",Trek
